Unnamed: 0,customer_id,product_id,rating
169339,17156792,42644889,1
298797,11739455,6487641,3
293969,40528,637038,3
288828,5339236,6012645,5
320211,1387771,71201344,4
13519,8595486,11239836,5
324659,490594,72455227,1
100152,10770051,26669160,5
93529,18398873,25730627,4
65622,7900656,20319288,3
77649,15585108,22635666,5
324429,159147,72307761,5
344930,13027085,8130816,5
320648,8367748,7140249,5
116540,8258445,311940,5
35190,13368627,14904488,5
188998,268449,465219,5
265439,16013043,56697301,5
255411,14539363,55248506,5
361181,7863681,975370,5
311956,6821644,68832412,5
124246,14955316,33108693,5
110526,9182079,299461,5
211121,3754,487524,5
286520,1118707,5950363,4
84088,12005332,23790776,5
133384,14255614,35723184,4
62121,1561778,19767845,5
103538,1465188,2860621,5
225064,6685717,50702921,5
86323,9711947,24787086,4
65336,7346592,20204021,5
144069,832109,37792470,5
143392,1663508,375565,5
310865,20020552,68592171,5
26301,11801327,13572054,5
24485,15032329,13119283,5
50354,12030859,17019841,3
169574,501942,42644889,5
21020,12706717,12485554,5
93530,5767345,25730627,5
220999,1200994,502113,5
200882,17694875,47868431,5
149023,4232,385455,5
197333,17214670,47321729,5
261223,17840288,56027838,1
362132,607983,9830444,3
55463,5132956,17929212,5
211254,7952990,487524,5
62910,8814617,19800169,5
219825,7216204,50082914,4
55627,616193,17946135,4
6281,7038713,1060082,5
301739,16111919,66530645,5
84261,19214680,24155057,5
300981,12906667,66153264,5
120686,12486222,3220933,5
361446,14911064,9802393,1
360598,574942,9724992,4
33080,17720792,14790642,1
236357,16408125,52627677,5
256497,7978042,554912,4
190169,807703,46563491,1
28486,1880757,14069330,5
159420,14228818,41319582,5
82113,17637008,23476288,4
4665,7915093,10585231,1
60398,9697722,19419738,5
141896,11174977,3716571,5
4598,8606324,10581170,5
362998,18738380,9838905,3
88575,1712733,249953,5
246809,18760958,54360419,5
115970,1082413,311788,4
23899,5940614,12735027,4
347778,231151,8157792,5
214814,15043267,49105034,5
85956,117899,24766023,5
359208,2127217,9528709,5
330650,5863591,74240829,5
150881,13932185,389145,5
292197,2137576,6196013,5
120367,10843488,3220143,5
68076,20635068,2054629,5
176482,16382867,44217261,5
65660,17621869,2034021,4
340209,7332552,7820533,5
301391,12914406,66530645,5
230494,18773567,51593115,5
352701,1911892,855018,4
119742,7813463,32111995,1
51867,14769320,1714729,5
33932,14233429,14868418,3
237161,272467,52717588,5
185850,12645322,459077,4
217822,40831,49661643,4
362465,13849285,9838905,1
52204,178694,1714729,4
171744,20310977,43107185,4
671,9787149,10001382,5
52875,18546199,17453973,3
289851,5092347,615963,5
95626,8615969,26053910,5
278180,19039038,58393093,3
227571,2001211,51235932,5
177174,8707679,44227610,5
272197,7655869,57659050,5
328191,19462316,73320913,5
217110,579036,4953361,5
316896,8680048,708026,5
26516,1398469,13604545,4
131495,7391147,356371,5
239212,5728619,53080935,5
353936,11438058,855600,5
315526,1421859,7066573,4
13598,1308154,11239836,5
354315,1464062,855600,5
127955,392927,3527007,4
173904,1508458,4331913,5
58713,20836188,19242072,5
65707,641184,2034021,5
28402,8800080,14036047,5
111461,1970379,299461,5
265133,1260467,566867,5
82043,15396535,23476288,5
257237,6466361,554912,5
182209,9935512,4539349,5
67719,108411,20498732,5
27692,1003103,13804344,5
214270,8999438,4897521,5
308539,406153,680611,4
139986,657030,36710007,5
165018,11692355,416978,5
233940,1935377,52241344,5
219785,8454737,50082914,5
206254,7510811,48524359,5
172325,18378525,43107185,5
158219,15841217,41160563,5
106710,689017,299431,5
259116,13513675,556556,5
72166,20731642,21134184,5
26450,1366467,13580400,3
133298,18286542,35723184,3
168396,6552856,42515085,3
11798,6853975,11104347,5
34550,10844455,14868418,5
337442,17796268,7739073,1
106352,18869921,29837913,5
28436,10453567,14039112,5
44616,15404460,1600005,4
88030,126227,249953,4
48568,16944111,16718181,5
152334,7815497,3922389,5
330720,7859713,74240829,5
25696,5508244,13406653,5
168100,11950806,42194494,4
172253,6384856,43107185,5
54388,89362,17629257,5
250047,6387847,54665,5
132812,16527464,35723184,4
50630,6434980,17019841,5
72842,10303110,21261078,5
182502,9140690,455445,5
315790,18769066,70765398,4
52627,15908424,17453973,5
319137,730950,71159365,4
56757,1906074,180912,5
83803,12565112,23789300,4
152687,20271403,3953455,5
231434,7998582,518679,3
225564,15318442,50772516,5
169776,19396699,42644889,5
299291,16321082,65074378,5
176340,18525724,44213819,4
60562,16246916,19419738,3
138444,12590358,360738,5
81784,14709076,23476288,5
22589,16612989,125781,5
242369,18535444,53704413,4
306190,2194053,67907870,5
86546,46477,24801234,5
171838,1879196,43107185,5
301850,16747052,6655899,5
309928,72630,6817797,5
54552,9697604,17629257,5
117012,1883521,311969,4
329545,10618466,73795655,5
258456,8951119,556116,4
81787,15395330,23476288,5
156851,11791903,40639597,5
174995,7979977,4374799,5
300899,9903435,6598039,5
256367,12659957,55457074,5
190533,6768789,46621334,4
190622,1517146,46621334,5
351118,5911944,8378816,5
44424,6964247,1600005,5
75919,1451696,22052301,3
81351,8350792,23454205,4
16429,9835573,11598616,5
290033,7745962,6172235,4
285558,7973151,59249458,5
274137,20080789,58215473,5
58356,5604977,1907615,5
326678,15739825,7296633,5
259466,1382881,556922,5
188602,519049,465219,5
204275,17651402,4820975,4
33603,15398922,14868418,4
37995,8365641,1517005,4
112942,8168456,3018149,5
24563,12051754,13145075,4
119226,5532382,32041253,5
249963,868884,54665,5
217938,10444138,49661643,5
96504,17991433,26348659,4
210232,490055,487511,5
5681,458436,1059892,5
158851,11124188,4125015,1
306343,1523055,67910637,4
68449,17405440,20621846,1
16755,7703303,11664604,5
288570,697438,6010061,5
325870,14583848,72802708,5
33141,10242553,14790642,5
153683,723040,405243,5
87801,2133195,249953,3
138751,11509893,361277,5
119575,6181028,32111995,4
300479,66745,6597807,5
143833,5768753,376848,5
193240,13724894,46753117,4
162882,913800,416613,5
18567,210375,12090644,4
56988,1639645,180912,5
65930,9884866,2034021,5
360924,6711210,975370,4
114237,1049222,3054369,4
273223,14087618,58065346,5
168777,1458735,42564424,5
359563,7252988,964223,5
229814,20313718,51593115,3
146537,18161902,38151960,5
334112,20287308,75643830,5
168388,16298984,42515085,5
152354,1845461,39325978,5
311930,8865015,68832412,5
56454,1141330,180912,4
164209,7210303,416911,4
329010,13658818,73488819,5
343178,8630121,8021522,5
82014,16304129,23476288,5
270027,806469,57523356,4
134265,6350071,35726089,5
54296,402903,17629257,4
210705,7564789,487511,5
253476,18625861,548549,4
198858,7280325,47321729,5
82250,17843601,23476288,4
168251,6111094,42260477,5
363800,12002464,9960538,4
37400,1576036,1517005,5
44298,8538306,1600005,5
353755,1688346,855600,2
223763,8845423,5050641,1
269790,5511636,57440329,5
284170,16245100,591960,3
231238,11492050,51697953,5
166529,11832578,4191389,4
344583,7423602,8122699,5
299588,13744700,6539103,5
283289,12897499,59168467,5
253604,16770289,548549,5
1277,19060903,10002068,5
187856,5167540,461040,5
141325,17895223,36780619,5
358589,6796934,931617,5
198310,5701377,47321729,5
238111,19815867,52889826,3
67003,2036558,20478281,3
342700,20413869,79887552,5
327748,18934578,73242961,5
305417,10911213,67625043,5
204843,943991,483562,5
199932,9626723,4747467,5
221663,15913172,50237107,4
244830,1104027,54017350,5
221004,6995093,502113,5
258541,148183,556124,5
81612,1289228,23459272,4
329418,18585574,73767444,1
327471,1072342,73187624,5
110651,148552,299461,5
104394,1659972,28937832,5
113999,6970431,3054369,5
2880,5698175,10307879,5
232849,20105191,52087768,5
312232,6938270,6883921,3
351903,10272414,8470266,1
193094,185277,46753117,5
293663,963482,63494589,5
84019,7333179,23790776,5
142472,1780512,37474291,5
125337,15119604,33786496,5
159221,1744903,41318362,5
168886,13215475,42564424,1
18751,10010156,12108701,3
325059,12861567,72537395,5
234425,17172481,52333193,5
313080,1950753,691879,1
67915,5941072,2054629,5
275715,8591474,58259141,5
83810,10450561,23789300,5
286041,5713059,59418162,4
177281,89934,44231732,5
202092,17003489,48102821,4
287387,77582,5986499,5
335802,10635950,76283023,5
345122,2103618,8138271,5
146747,378785,3818757,5
12562,862949,11213994,5
230871,16361982,51668230,5
58069,11021587,1819263,5
242227,10249610,53704413,5
290953,915989,618526,5
231499,20560282,51884751,1
305227,7126937,67564992,5
192965,17405518,46753117,1
195397,8272746,46841782,5
56817,6869324,180912,5
59642,7556842,1935009,5
211443,7998582,487524,5
126263,10586652,34557311,5
293938,15747488,637038,5
358094,880886,916784,5
315551,15336065,70720171,5
92993,586926,25696258,4
39752,2223478,15280632,5
111869,654363,299461,5
142606,5136019,37474291,5
277188,1340538,58292845,1
239536,1442922,53082795,5
150026,1190662,389145,4
117366,20542166,3149143,5
204909,12758066,483562,5
167874,7063308,4216333,1
225844,13353188,50937043,4
157083,5877846,40639597,5
270272,5423884,575388,5
74620,18622671,21615923,5
285841,14121140,59322576,5
67856,11577113,2054469,5
88514,1397142,249953,5
194947,5886204,46841782,5
219269,20933896,49867500,5
293344,1793645,63171394,1
182325,13477285,4539349,5
347957,6628971,8159799,5
214655,7175256,49089541,5
178758,11140044,447638,1
74131,9926993,21464946,5
82138,20171021,23476288,5
326574,329034,7296633,2
83383,12259866,23518127,5
5564,20453350,1059892,5
269299,19620589,57440329,5
361116,19380900,975370,4
39878,12868287,15280632,5
321109,6658107,71523843,5
61699,13750706,19701154,5
82730,5624762,234886,5
338999,5620409,7783307,5
194690,1940878,46791604,1
53442,8980197,17493954,5
169833,14256529,42644889,4
340743,13393177,7820533,5
73294,17344804,21313534,5
256368,17592018,55457074,5
348786,17560335,8159799,3
263300,6078303,56306151,1
59524,1139409,1935009,5
40337,907547,1534583,1
25617,1046981,13397495,5
162612,12832146,416601,4
91300,9611664,2546979,2
189547,16949467,46563491,5
342528,950772,7986170,5
190064,13606066,46563491,5
132206,10577848,356791,3
88876,8545094,25078249,5
232157,17162113,51884751,5
153000,12071034,4026305,5
255700,6835567,554426,1
143560,17237242,375565,5
194521,7639992,46757834,4
194210,17683370,46753117,5
224880,19874375,50702919,5
225339,796459,50702927,5
120634,19011822,32205118,5
349557,11943253,823106,5
63432,10362909,19844214,5
8813,1698212,10735333,5
92499,5846347,255023,5
195459,16778231,46841782,5
196476,467672,4708475,5
44578,9633512,1600005,5
267925,17300320,57116483,5
251678,1898815,547563,5
68445,19326721,20621846,5
158793,17983990,4125015,1
62873,5143712,19800169,5
283186,19218887,59168467,5
278503,574317,5844567,5
39810,649849,15280632,3
111424,18850535,299461,4
339934,17380725,7820533,5
150825,16060365,389145,5
140898,17528061,36780619,5
40950,7578264,15377266,5
247698,406825,5446101,2
340208,17548630,7820533,5
91251,6159039,25468367,5
326104,16062132,72881729,3
276122,461165,58259141,5
72027,5898446,21057555,5
363303,11078428,9839803,5
136021,15555373,359484,5
286589,16391616,5950457,5
167817,5769533,4216333,5
293991,7299000,637038,5
258611,15891635,556124,5
18599,477940,12090644,5
279328,20265004,5851483,5
144950,17233471,38115363,4
341867,15063576,7857797,5
192098,1524172,46623654,4
250612,17411129,54714032,5
319630,957463,71197117,5
358167,18601751,916784,5
215106,1673788,49105034,5
350754,5427520,8326109,5
251937,6302877,547563,4
66957,16438814,20478281,1
86286,7842495,24787086,5
235832,15030462,52502814,4
83389,6726634,23518127,4
244471,2077699,54017350,5
103673,10284723,2860621,5
118047,5492696,31958424,5
180179,18851132,44954579,4
205578,17566452,48483174,1
332491,11813988,74935377,5
256127,9749920,55445629,5
19078,8030604,122012,5
190519,6345506,46621334,5
161063,1092189,414703,4
83772,14195785,23789300,1
175998,15640804,44147028,5
229884,6181866,51593115,1
88230,7516665,249953,5
257446,1158505,554912,5
313768,11179493,70115294,4
118975,10000208,32033730,5
875,17541251,10001382,5
285734,13710745,59301695,5
63374,13338112,19844214,1
265977,2044753,56799815,5
36858,5987836,1516999,5
345557,8689240,8141868,2
278928,19795280,58473284,5
308785,12916394,680611,5
156198,329838,405252,4
172081,10409637,43107185,5
201918,15932400,48102821,1
87434,14313806,24932961,4
282908,12303445,5913881,5
150784,6194788,389145,4
121927,265995,32591390,5
39430,1824582,15246396,5
49311,9960120,16860936,5
178934,14671086,44784387,4
223443,10049381,504683,5
202534,17956097,48102821,5
154358,7117659,405243,4
305172,12037484,67564992,5
212961,14016297,4897521,3
146583,9400510,38151960,5
268039,5222745,57127752,5
305907,8987619,67752435,5
269772,14321381,57440329,4
205612,20357052,48483174,5
126332,5124334,34557311,4
18477,884613,12090644,3
348317,18660831,8159799,4
240066,6015813,53297644,5
257487,5941302,555019,5
104944,17427307,29240786,5
75430,9081290,21921714,4
248400,7937364,5452277,4
32896,8324990,14785024,5
345948,8665916,8141868,5
109816,5835314,299461,4
352116,9712483,8490373,5
150971,11293897,389145,4
212562,20364665,4897521,4
337062,9772239,7739073,3
95099,12823735,25965194,5
170656,6910944,4287801,5
117152,15081211,31261844,5
192438,16058559,46695756,4
16432,9005536,11598616,5
142248,797629,3718239,5
362283,11775706,9830444,4
217408,12969149,49626554,5
134919,9139651,35729836,3
361107,1632846,975370,5
258306,1874523,55600000,1
146156,45710,38151960,3
169206,15979811,42644889,1
89746,122329,2508067,5
195665,6345062,4688661,5
7638,18495709,10683512,5
249405,16775376,54628125,4
86093,14464294,24785618,4
282032,104836,59050694,5
140266,7020914,36710007,5
125372,7912410,33805583,4
28045,7347915,13918145,5
161802,412712,41574489,5
103050,1733547,2859451,5
359129,15581481,9488961,4
313662,18735889,70115294,5
354256,1313382,855600,5
363718,11576959,9960538,5
121293,1991259,32399542,5
360639,1747021,9724992,1
361775,16930511,9830444,5
303115,14808629,67056051,4
62162,2226158,19772651,4
340685,294923,7820533,5
210022,10192524,487511,5
338917,14506027,7770389,5
24803,1921316,1324787,5
81516,13041970,23459272,5
241923,1332498,53643072,3
11803,13339361,11104347,2
336446,25459,76777564,5
283146,1820675,59166004,4
316035,1428708,70771651,1
137635,9104074,359620,5
90588,1052728,25325318,5
2196,18793480,10113725,5
359185,5771256,950300,5
205144,325743,484372,5
130836,8136525,356188,5
360288,12216519,964243,5
202220,11411237,48102821,5
1802,1421373,10062880,5
240302,2186076,53447698,5
9384,19782026,10769836,1
179118,1093079,448538,5
307278,18408311,67910637,5
56046,13102062,17967481,5
91193,14408391,25468367,5
350612,20625863,8326109,5
66166,1038622,20391852,5
259976,1132619,55897,4
61365,15337576,19583872,5
255703,11256758,554426,3
109648,1865487,299461,5
333349,13405417,754249,5
31120,636190,14507169,5
112670,5898489,299461,5
49545,9812042,16876822,5
43708,8241962,1600005,5
280757,6811002,588005,5
135438,5121290,35920722,5
119690,7462745,32111995,5
236581,6177306,52695829,5
17721,1449052,11858913,5
49012,2047962,1682395,5
255441,1726147,55248506,5
288370,6879882,6009539,5
334231,20389796,75649461,5
153117,1670639,4028301,4
346328,7322822,8141868,5
101348,10108704,2774881,5
340831,14655266,7820533,5
129831,8008833,356188,4
159536,14712704,41319582,5
334926,12805453,75993812,5
87719,12722,249953,5
330317,12085415,73992109,4
74502,349001,21572053,5
71830,635861,21017060,5
32058,17077482,1457747,5
161762,5926832,41574489,5
346018,9046691,8141868,5
279958,10510141,58624734,3
226133,19018954,50937043,3
159464,15343117,41319582,4
316334,10519014,70771651,5
19252,19685,122012,5
357799,5378128,916784,5
230356,19035943,51593115,3
228331,132656,51501467,5
186557,10605163,459733,4
236389,12580732,52631369,5
270197,5340359,57524517,5
212846,7450858,4897521,5
250794,1993258,547563,1
244757,1387028,54017350,5
313784,14290305,70116493,4
295737,405549,6403163,5
307805,17267507,67975846,5
229643,11128275,51567611,2
19494,12911499,12236983,5
38464,16982642,15183957,4
51775,11665285,1714729,3
265253,6096969,566867,5
239946,984438,53297644,5
159279,14426563,41318362,5
238924,5354119,53056161,5
333023,5502250,75302620,4
98303,20403702,2638665,5
284892,19446633,591960,5
228839,1589511,51553387,5
220715,5942830,502088,5
18588,19131203,12090644,5
293176,10066810,63084235,5
101971,13959551,27977454,5
146558,7752697,38151960,5
148121,1950598,38458616,5
65998,6248283,203734,5
151352,14051573,389145,5
184557,877798,45661782,5
144788,8057666,379462,4
299521,12180385,65104045,5
29787,11503455,14265753,5
336535,8615700,77030103,5
107072,6353334,299431,5
217941,8511139,49661643,5
276118,14614093,58259141,5
265186,2191687,566867,5
325181,7871792,72540740,4
44704,11747930,1600005,5
83811,12565112,23789300,4
59689,2227006,1935009,5
124650,6024540,33234685,5
35009,8017370,14868418,4
284610,14721333,591960,4
250602,252507,54711313,4
326024,20330852,72820927,4
146794,14248419,3818775,5
327017,17035288,73117254,5
195228,13565997,46841782,5
210763,12881486,487511,5
47532,12767086,16420605,5
349598,8244462,823106,4
13801,7920827,11251743,4
29673,1078724,14261761,5
158906,6697338,41318362,5
189355,1258691,465219,3
187211,14526415,459840,5
44724,13270451,1600005,5
291998,10310219,618758,5
297838,1555098,646020,5
352438,117551,855018,3
270039,20648105,57523356,4
289388,16128909,6082263,3
125189,1021161,33740551,5
25947,723558,13561036,4
288740,20063348,6012645,3
110477,5546982,299461,5
111454,966881,299461,5
163355,10352476,416613,5
183001,5178272,455445,5
210482,8612459,487511,5
93947,16585439,25749035,4
195357,2082191,46841782,5
84617,9893125,24348434,5
80365,6143204,233157,4
300773,6005854,6597807,5
28915,43128,14069536,2
148531,5300761,38458616,5
222812,11212069,50421559,5
190654,606987,46621334,5
221138,433441,502113,5
97441,14604644,26348659,4
186606,41389,459733,5
143594,14772227,375565,5
330934,8276772,74456975,5
357844,819592,916784,5
66376,1366098,20425151,3
76141,8621119,22105532,3
81743,14281212,23476288,5
146032,106987,38144690,5
133679,17418793,35723184,5
44141,1546372,1600005,5
46601,669698,16221071,5
11738,13239461,11078510,5
244078,13552160,54017350,5
87577,6943572,24932961,4
85960,259093,24766023,5
179688,13035696,4492151,1
173994,19802237,43349411,5
658,661,10001382,5
207437,17231559,48524359,5
196435,11818581,47081914,5
77787,945770,227404,3
86451,18635316,24789224,3
193573,8004997,46753117,5
115110,7532062,310993,4
33594,138644,14868418,1
127681,14029561,3524487,5
22585,14358430,125781,5
142817,1952728,37474291,5
11077,20125704,10860173,5
67814,1215566,2054469,3
271201,1453712,575388,2
3019,14720741,10385313,5
339204,6607252,7816939,3
49128,8431342,1685931,4
175158,15538849,43776278,5
58902,6070495,19285818,5
113719,15125951,3054369,5
324618,1676379,72322957,5
101157,1017813,2774881,5
136881,1065226,359492,5
187425,521838,461038,4
152071,7341622,39056842,5
115253,8139253,311639,1
21348,15325004,12567795,5
13377,11687401,11239836,5
118232,1253855,32021463,5
348322,10039836,8159799,5
205166,7580374,48452169,3
151279,1942110,389145,4
114916,7977008,310993,4
236400,5447685,52631369,5
47767,8858219,16563297,5
61174,10904896,19447382,4
356101,13349774,899654,5
160224,1058403,41319582,5
356553,16841013,899654,5
203135,20245055,48102821,4
150188,12037486,389145,4
21889,9014252,12567795,5
86897,1732032,24852048,5
108226,1076449,299461,4
230095,16542217,51593115,5
245613,18352195,54021947,5
194609,15945561,46758948,5
344824,12790592,8130816,4
135019,8339617,35735258,5
29312,1279544,14104450,5
94012,15735095,25749035,1
285859,15061179,59322576,5
271709,6027036,575591,2
166882,8164150,419326,2
321760,15658545,7176411,5
227558,9140149,51235932,5
44557,735239,1600005,5
151270,110653,389145,5
359664,331612,964243,5
352747,2003491,855018,1
355302,6671393,899588,4
287194,412560,5986499,5
189463,9993370,46563491,1
193601,645168,46753117,5
99646,15745812,26473455,5
85592,20539980,2462825,5
151204,7300162,389145,5
338023,392300,7749111,5
76046,10383727,22105532,5
281026,8928023,588800,3
39525,504038,15266469,5
39326,1600241,1524463,5
246752,20583332,54360419,5
82547,17515312,23476288,5
238275,7616338,52945747,3
25320,17786787,13334578,5
108216,177699,299461,5
182825,12545267,455445,4
191568,1192656,12706787,5
224247,8496603,50590605,5
119048,117758,32033730,5
233522,16164860,52107286,5
29603,5793237,14147868,5
188427,15465950,46462092,5
5573,17804041,1059892,5
224822,14388355,50702917,5
147288,548330,3831591,5
81811,19934894,23476288,5
282548,15215118,59090334,5
251706,8840248,547563,4
246637,10502389,54345278,4
92017,16595568,25487999,5
179962,13565116,44924941,5
201724,11148798,48102821,5
130776,7705206,356188,5
326755,7721582,73091235,5
65332,12266466,20204021,5
33369,16002825,14790642,5
325141,12648434,72540740,5
30756,18410091,14450065,5
102384,17095904,28297375,5
66925,14552885,20478281,4
308266,5938597,680611,4
314810,11478587,702134,5
217492,17426726,49636672,4
37858,12232742,1517005,5
28006,1132293,13918145,5
333484,18190774,75510218,4
256804,404793,554912,5
271887,10526259,57652540,3
146642,10081140,38151960,5
141054,2189986,36780619,5
111675,6364530,299461,5
316557,13549960,70772235,1
208134,10686517,48607273,5
319441,1236573,71197117,5
115403,9916535,311639,4
166414,6301308,418636,4
311318,11973633,68693081,4
338318,8182861,7749111,5
324225,10937275,7230439,5
295646,17710281,63862336,5
357577,1820818,916784,5
62010,784568,19763768,5
301989,1807477,66578633,5
254669,9166554,55138557,5
330698,8614960,74240829,5
198242,7234090,47321729,4
12574,10422470,11213994,5
38870,12347231,15239910,5
218821,659415,49867500,4
251391,5245587,547563,5
174610,5791025,43742273,5
197169,15704821,47321729,3
28908,1632865,14069536,4
307239,13978634,67910637,5
79905,1446922,233129,4
120633,17120578,32205118,5
43807,11832199,1600005,5
287130,203016,5986499,5
300275,9788237,6597807,5
286531,17943114,5950363,5
245795,6968023,54029523,5
4234,14253544,10579210,5
247148,11481258,54383925,5
188630,8458909,465219,3
249456,13628979,54628125,5
161859,466082,41574489,4
